selling_price,rank,currency,styleId,fdbId,category,run_date,paginatedUrl,source,articleType,defaultImage,description,brand,activatedAt,imageUrlList,data,sizes,url,gender,colour,mrp,attributes,styleName
59.95,78,EUR,7287888,,SHOES,2018-02-26,https://www.mirapodo.de/herren/schuhe/?page=2,mirapodo,Fitnessschuhe & Hallenschuhe,mirapodo.scene7.com/is/image/mirapodo/ext/7287888-01.jpg,"Die leichten CMP CHAMAELEONTIS FITNESS SHOE Fitnessschuhe kommen in atmungsaktivem Stricklook und mit klassischer Schnürung für sicheren Sitz am Fuß. Die weich gepolsterte Decksohle bietet dem Fuß hohen Laufkomfort und kann bei Bedarf herausgenommen werden. Weiterer Pluspunkt ist die flexible, rutschhemmende Profillaufsohle.
 
- gepolsterte Einstiegskante
- mit Einstiegslasche an der Schaftkante
- Verschluss: Schnürverschluss
- verstärkte Fersenpartie
- Laufsohle vorne schützend hochgezogen
 
Obermaterial: Textil
Futter: sonstiges Material (Textil/Synthetik)
Decksohle: sonstiges Material (Synthetik)
Laufsohle: sonstiges Material (EVA-Sohle)",CMP,,"mirapodo.scene7.com/is/image/mirapodo/ext/7287888-01.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/7287888-02.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/7287888-03.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/7287888-04.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/7287888-05.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/7287888-06.jpg?$rtf_mp_prod-main-thumb_xl$",,"Größe wählen,41 (EU),42 (EU),43 (EU),44 (EU),45 (EU),46 (EU),47 (EU)",https://www.mirapodo.de/cmp-chamaeleontis-fitness-shoe-fitnessschuhe-gruen-kombi-7287888.html,MEN,"
                  grün-kombi                  ",,,"
      CHAMAELEONTIS FITNESS SHOE Fitnessschuhe
    "
79.99,7,EUR,5564576,,SHOES,2018-02-26,https://www.mirapodo.de/herren/schuhe/?page=1,mirapodo,Business Schnürer,mirapodo.scene7.com/is/image/mirapodo/ext/5564576-01.jpg,"Die LLOYD Osmond Business Schuhe bestehen aus echtem Kalbsleder. Die gepolsterte Decksohle sorgt für ein angenehmes Tragegefühl.

- Verschluss: Schnürverschluss
- verstärkter Zehen- und Fersenbereich
- strukturierte, flexible Laufsohle mit rutschhemmender Wirkung
- Schuh-Weite: F

Obermaterial: Leder (Kalbsleder)
Futter: Leder, Textil (Leder/Textil)
Decksohle: Leder 
Laufsohle: Sonstiges Material (Gummi)",LLOYD,,"mirapodo.scene7.com/is/image/mirapodo/ext/5564576-01.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/5564576-02.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/5564576-03.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/5564576-04.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/5564576-05.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/5564576-06.jpg?$rtf_mp_prod-main-thumb_xl$",,"Größe wählen,41 (7½ UK) - Ausverkauft  (Nachricht),42 (8 UK) - Ausverkauft  (Nachricht),42,5 (8½ UK),43 (9 UK) - Ausverkauft  (Nachricht),44 (9½ UK) - Ausverkauft  (Nachricht),44,5 (10 UK),45 (10½ UK),46 (11 UK),46,5 (11½ UK),47 (12 UK)",https://www.mirapodo.de/lloyd-osmond-business-schuhe-cognac-5564576.html,MEN,"
                  cognac                  ",,,"
      LLOYD Osmond Business Schuhe
    "
49.95,145,EUR,7536545,,SHOES,2018-02-26,https://www.mirapodo.de/herren/schuhe/?page=3,mirapodo,Sneakers Low,mirapodo.scene7.com/is/image/mirapodo/ext/7536545-01.jpg,"Diese lässigen Legend Sneakers von Wrangler sind aus einem robusten Textil-Obermaterial gefertigt und sind, dank der elastischen Einsätze zu beiden Seiten des Einstiegs, sehr anpassungsfähig. Die Decksohle ist weich gepolstert und federt jeden Schritt weich ab.
 
- Verschluss: Schnürverschluss
- weich gepolsterte Einstiegskante
- verstärkter Zehen- und Fersenbereich
- flexible Profil-Laufsohle mit guter rutschhemmender Wirkung
 
Obermaterial: Textil (Canvas)
Futter: Textil
Decksohle: Textil
Laufsohle: Sonstiges Material (Gummi)",Wrangler,,"mirapodo.scene7.com/is/image/mirapodo/ext/7536545-01.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/7536545-02.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/7536545-03.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/7536545-04.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/7536545-05.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/7536545-06.jpg?$rtf_mp_prod-main-thumb_xl$",,"Größe wählen,41 (EU),42 (EU),43 (EU),44 (EU),45 (EU),46 (EU)",https://www.mirapodo.de/wrangler-legend-sneakers-dunkelblau-7536545.html,MEN,"
                  dunkelblau                  ",,,"
      Legend Sneakers
    "
35.99,8,EUR,5215760,,SHOES,2018-02-26,https://www.mirapodo.de/herren/schuhe/?page=1,mirapodo,Laufschuhe,mirapodo.scene7.com/is/image/mirapodo/ext/5215760-01.jpg,"Diese bequemen PUMA Tazon 6 Fm Sportschuhe verleihen ein tolles Laufgefühl durch die weich gepolsterte Softfoam-Decksohle. Die perforierten und farblich abgesetzten Details verleihen einen lässigen Look. 

- Verschluss: Schnürung
- angenehmes Meshfutter
- gepolsterter Einstieg
- verstärkte Zehen- und Fersenpartie
- rutschhemmende und robuste Profillaufsohle 

Obermaterial: Textil, Sonstiges Material (Materialmix aus Synthetik und Textil)
Futter: Textil
Decksohle: Textil
Laufsohle: Sonstiges Material (Gummi)",PUMA,,"mirapodo.scene7.com/is/image/mirapodo/ext/5215760-01.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/5215760-02.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/5215760-03.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/5215760-04.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/5215760-05.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/5215760-06.jpg?$rtf_mp_prod-main-thumb_xl$",,"Größe wählen,41 (EU),42 (EU) - Ausverkauft  (Nachricht),42,5 (EU) - Ausverkauft  (Nachricht),43 (EU),44 (EU),44,5 (EU),45 (EU) - Ausverkauft  (Nachricht),46 (EU) - Ausverkauft  (Nachricht),47 (EU) - Ausverkauft  (Nachricht),48,5 (EU) - Ausverkauft  (Nachricht)",https://www.mirapodo.de/puma-tazon-6-fm-sneakers-low-schwarz-kombi-5215760.html,MEN,"
                  schwarz-kombi                  ",,,"
      Tazon 6 FM Sneakers Low
    "
139.95,146,EUR,7153831,,SHOES,2018-02-26,https://www.mirapodo.de/herren/schuhe/?page=3,mirapodo,Klassische Halbschuhe,mirapodo.scene7.com/is/image/mirapodo/ext/7153831-01.jpg,"Die Timberland Classic Boat 2 Eye Midnight Navy Halbschuhe bestehen aus weichem Kalbsleder und sind als Bootsschuhe gestaltet. Die Decksohle ist angenehm gepolstert. 

- Verschluss: Schnürung 
- flexible und farblich abgesetzte Laufsohle 

Obermaterial: Leder (Kalbsleder) 
Futter und Decksohle: Leder
Laufsohle: sonstiges Material (Gummi)",Timberland,,"mirapodo.scene7.com/is/image/mirapodo/ext/7153831-01.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/7153831-02.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/7153831-03.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/7153831-04.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/7153831-05.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/7153831-06.jpg?$rtf_mp_prod-main-thumb_xl$",,"Größe wählen,41 (EU),42 (EU),43 (EU),44 (EU),45 (EU),46 (EU)",https://www.mirapodo.de/timberland-classic-boat-2-eye-midnight-navy-halbschuhe-blau-7153831.html,MEN,"
                  blau                  ",,,"
      Classic Boat 2 Eye Midnight Navy Halbschuhe
    "
47.99,9,EUR,4473031,,SHOES,2018-02-26,https://www.mirapodo.de/herren/schuhe/?page=1,mirapodo,Sneakers Low,mirapodo.scene7.com/is/image/mirapodo/ext/4473031-01.jpg,"Ideal für den Alltag eignen sich diese SKECHERS OG 82 Sneakers aus robust, mehrlagigem Obermaterial. Das klassische Design, sowie der atmungsaktive Mesheinsatz machen die Schuhe zum zuverlässigen Begleiter.

- Einstieg gepolstert
- Verschluss: Schnürung
- weiche, gepolsterte Memory Foam Decksohle
- griffige Laufsohle

Obermaterial: Textil, sonstiges Material
Futter: Textil
Decksohle: Textil
Laufsohle: Sonstiges Material",SKECHERS,,"mirapodo.scene7.com/is/image/mirapodo/ext/4473031-01.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/4473031-02.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/4473031-03.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/4473031-04.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/4473031-05.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/4473031-06.jpg?$rtf_mp_prod-main-thumb_xl$",,"Größe wählen,40 (EU) - Ausverkauft  (Nachricht),41 (EU),42 (EU),43 (EU),44 (EU),45 (EU),46 (EU) - Ausverkauft  (Nachricht),47,5 (EU) - Ausverkauft  (Nachricht),48,5 (EU) - Ausverkauft  (Nachricht)",https://www.mirapodo.de/skechers-og-82-sneakers-low-blau-kombi-4473031.html,MEN,"
                  blau-kombi                  ",,,"
      OG 82  Sneakers Low
    "
99.95,147,EUR,7202094,,SHOES,2018-02-26,https://www.mirapodo.de/herren/schuhe/?page=3,mirapodo,Schnürschuhe,mirapodo.scene7.com/is/image/mirapodo/ext/7202094-01.jpg,"Die SALAMANDER MATHEUS Schnürschuhe zeigen sich in einem sportiven Look. Die Seiten sind partiell mit Stanzmuster versehen.
 
- Verschluss: Schnürverschluss
- leicht gepolsterte Einstiegskante
- verstärkte Vorderkappe und Fersenpartie
- gepolsterte Decksohle
- Laufsohle mit rutschhemmendem Profil
 
Obermaterial: Leder
Futter: Textil
Decksohle: Leder
Laufsohle: Sonstiges Material",SALAMANDER,,"mirapodo.scene7.com/is/image/mirapodo/ext/7202094-01.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/7202094-02.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/7202094-03.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/7202094-04.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/7202094-05.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/7202094-06.jpg?$rtf_mp_prod-main-thumb_xl$",,"Größe wählen,41 (EU),42 (EU),43 (EU),44 (EU),45 (EU),46 (EU)",https://www.mirapodo.de/salamander-matheus-schnuerschuhe-grau-kombi-7202094.html,MEN,"
                  grau-kombi                  ",,,"
      MATHEUS Schnürschuhe
    "
79.95,148,EUR,7560152,,SHOES,2018-02-26,https://www.mirapodo.de/herren/schuhe/?page=3,mirapodo,Komfort-Slipper,mirapodo.scene7.com/is/image/mirapodo/ext/7560152-01.jpg,"Die JOMOS Slipper bestehen aus echtem Rindsleder und sind zu beiden Seiten des Spanns mit elastischen Einsätzen ausgestattet. Die herausnehmbare, gepolsterte und vorgeformte Aircomfort-Decksohle sorgt für einen hohen Tragekomfort.
 
- Verschluss: Schlupf
- praktische Anziehlasche
- Einstiegskante gepolstert
- verstärkter Zehen- und Fersenbereich
- flexible Profil-Laufsohle mit dämpfender und rutschhemmender Wirkung
- Schuhweite: H
 
Obermaterial: Leder (Rindsleder)
Futter: Leder, Textil (Leder/Textil)
Decksohle: Textil (Synthetik)
Laufsohle: Sonstiges Material (Synthetik)",JOMOS,,"mirapodo.scene7.com/is/image/mirapodo/ext/7560152-01.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/7560152-02.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/7560152-03.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/7560152-04.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/7560152-05.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/7560152-06.jpg?$rtf_mp_prod-main-thumb_xl$",,"Größe wählen,40 (EU),41 (EU),42 (EU),43 (EU),44 (EU),45 (EU),46 (EU),47 (EU)",https://www.mirapodo.de/jomos-slipper-schwarz-7560152.html,MEN,"
                  schwarz                  ",,,"
      Slipper
    "
132.99,10,EUR,3619483,,SHOES,2018-02-26,https://www.mirapodo.de/herren/schuhe/?page=1,mirapodo,Schnürstiefeletten,mirapodo.scene7.com/is/image/mirapodo/ext/3619483-01.jpg,"Die ledernen PANAMA JACK Panama 03 Aviator C1 Stiefeletten überzeugen nicht nur durch ihren robusten Look, sondern haben mit ihrer Wasserdichte und dem Warmfutter aus Wolle Vieles mehr zu bieten.  

- Verschluss: Schnürverschluss
- Schafthöhe bei Gr. 42: ca. 14 cm
- Schaftweite bei Gr. 42: ca. 22 cm
- gepolsterter Einstieg
- weiches und gefüttertes Wechselfußbett
- profilierte Laufsohle

Obermaterial: Leder
Futter und Decksohle:Textil
Laufsohle: Sonstiges Material (Gummi)",PANAMA JACK,,"mirapodo.scene7.com/is/image/mirapodo/ext/3619483-01.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/3619483-02.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/3619483-03.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/3619483-04.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/3619483-05.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/3619483-06.jpg?$rtf_mp_prod-main-thumb_xl$",,"Größe wählen,40 (EU),41 (EU),42 (EU) - Ausverkauft  (Nachricht),43 (EU) - Ausverkauft  (Nachricht),44 (EU) - Ausverkauft  (Nachricht),45 (EU),46 (EU) - Ausverkauft  (Nachricht),47 (EU)",https://www.mirapodo.de/panama-jack-panama-03-aviator-c2-stiefeletten-schwarz-3619483.html,MEN,"
                  schwarz                  ",,,"
      PANAMA JACK Panama 03 Aviator C2 Stiefeletten
    "
99.95,149,EUR,7202102,,SHOES,2018-02-26,https://www.mirapodo.de/herren/schuhe/?page=3,mirapodo,Schnürschuhe,mirapodo.scene7.com/is/image/mirapodo/ext/7202102-01.jpg,"Die SALAMANDER ALLAN Schnürschuhe zeigen sich im eleganten Business-Look. Die Einstiegskante ist weich gepolstert und bietet einen hohen Tragekomfort.
 
- Verschluss: Schnürverschluss
- gepolsterte Lasche
- verstärkte Vorderkappe und Fersenpartie
- gepolsterte Decksohle
- flexible Laufsohle, partiell mit rutschhemmendem Profil
 
Obermaterial: Leder (Nappaleder)
Futter: Leder
Decksohle: Leder
Laufsohle: Sonstiges Material",SALAMANDER,,"mirapodo.scene7.com/is/image/mirapodo/ext/7202102-01.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/7202102-02.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/7202102-03.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/7202102-04.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/7202102-05.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/7202102-06.jpg?$rtf_mp_prod-main-thumb_xl$",,"Größe wählen,40 (EU),41 (EU),42 (EU),43 (EU),44 (EU),45 (EU),46 (EU)",https://www.mirapodo.de/salamander-allan-schnuerschuhe-schwarz-7202102.html,MEN,"
                  schwarz                  ",,,"
      ALLAN Schnürschuhe
    "
49.95,150,EUR,7536559,,SHOES,2018-02-26,https://www.mirapodo.de/herren/schuhe/?page=3,mirapodo,Sneakers Low,mirapodo.scene7.com/is/image/mirapodo/ext/7536559-01.jpg,"Diese lässigen Legend Sneakers von Wrangler zeigen sich im Jeans-Look mit teilweise strukturiertem Obermaterial. Die Decksohle ist besonders gut gepolstert und federt jeden Schritt weich ab.
 
- Verschluss: Schnürverschluss
- farblich abgesetzte Fersenpartie und Zunge
- verstärkter Zehen- und Fersenbereich
- flexible Profil-Laufsohle mit guter rutschhemmender Wirkung
 
Obermaterial: Textil (Canvas)
Futter: Textil
Decksohle: Textil
Laufsohle: Sonstiges Material (Gummi)",Wrangler,,"mirapodo.scene7.com/is/image/mirapodo/ext/7536559-01.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/7536559-02.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/7536559-03.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/7536559-04.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/7536559-05.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/7536559-06.jpg?$rtf_mp_prod-main-thumb_xl$",,"Größe wählen,41 (EU),42 (EU),43 (EU),44 (EU),45 (EU),46 (EU)",https://www.mirapodo.de/wrangler-legend-sneakers-schwarz-7536559.html,MEN,"
                  schwarz                  ",,,"
      Legend Sneakers
    "
99.95,151,EUR,7202095,,SHOES,2018-02-26,https://www.mirapodo.de/herren/schuhe/?page=3,mirapodo,Schnürschuhe,mirapodo.scene7.com/is/image/mirapodo/ext/7202095-01.jpg,"Die SALAMANDER MATHEUS Schnürschuhe zeigen sich in einem sportiven Look. Die Seiten sind partiell mit Stanzmuster versehen.
 
- Verschluss: Schnürverschluss
- leicht gepolsterte Einstiegskante
- verstärkte Vorderkappe und Fersenpartie
- gepolsterte Decksohle
- Laufsohle mit rutschhemmendem Profil
 
Obermaterial: Leder
Futter: Textil
Decksohle: Leder
Laufsohle: Sonstiges Material",SALAMANDER,,"mirapodo.scene7.com/is/image/mirapodo/ext/7202095-01.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/7202095-02.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/7202095-03.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/7202095-04.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/7202095-05.jpg?$rtf_mp_prod-main-thumb_xl$,mirapodo.scene7.com/is/image/mirapodo/ext/7202095-06.jpg?$rtf_mp_prod-main-thumb_xl$",,"Größe wählen,40 (EU),41 (EU),42 (EU),43 (EU),44 (EU),45 (EU),46 (EU)",https://www.mirapodo.de/salamander-matheus-schnuerschuhe-schwarz-grau-7202095.html,MEN,"
                  schwarz/grau                  ",,,"
      MATHEUS Schnürschuhe
    "
